LFA	Date	Date	Vessel Code	Latitude	Longitude	Latitude (degrees)	Longitude (degrees)	Depth	Depth (m)	Gauge	Temp	Time	Soak Days
27	22/06/2012	41082	1534	4700	6028	47	60.46666667	3	5.4864	3370	10.78	12:30	1
27	23/06/2012	41083	1534	4700	6028	47	60.46666667	3	5.4864	3370	11.9	13:00	1
27	25/06/2012	41085	1534	4700	6028	47	60.46666667	3	5.4864	3370	11.11	13:15	2
27	28/06/2012	41088	1534	4700	6028	47	60.46666667	3	5.4864	3370	10.88	10:30	3
27	30/06/2012	41090	1534	4700	6028	47	60.46666667	3	5.4864	3370	13.12	13:00	2
27	03/07/2012	41093	1534	4700	6028	47	60.46666667	3	5.4864	3370	14.28	13:00	3
27	04/07/2012	41094	1534	4700	6028	47	60.46666667	3	5.4864	3370	15.27	13:00	1
27	07/07/2012	41097	1534	4700	6028	47	60.46666667	3	5.4864	3370	13.96	10:00	3
27	14/05/2012	41043	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	3.7	10:12	2
27	15/05/2012	41044	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	3.84	9:10	1
27	16/05/2012	41045	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	3.3	9:24	1
27	17/05/2012	41046	1548	4637.317	6020.895	46.62195	60.34825	10	18.288	5665	2.48	10:00	1
27	18/05/2012	41047	1548	4637.317	6020.895	46.62195	60.34825	9	16.4592	5665	2.57	9:50	1
27	19/05/2012	41048	1548	4637.317	6020.895	46.62195	60.34825	10	18.288	5665	3.94	9:45	1
27	21/05/2012	41050	1548	4637.317	6020.895	46.62195	60.34825	10	18.288	5665	5.63	10:45	2
27	22/05/2012	41051	1548	4637.317	6020.895	46.62195	60.34825	10	18.288	5665	4.24	11:31	1
27	23/05/2012	41052	1548	4637.317	6020.895	46.62195	60.34825	10	18.288	5665	4.47	11:45	1
27	24/05/2012	41053	1548	4637.317	6020.895	46.62195	60.34825	9	16.4592	5665	5.88	10:50	1
27	25/05/2012	41054	1548	4637.317	6020.895	46.62195	60.34825	9	16.4592	5665	4.74	11:25	1
27	26/05/2012	41055	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	3.18	11:10	1
27	28/05/2012	41057	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	7.01	10:45	2
27	29/05/2012	41058	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	7.44	10:16	1
27	30/05/2012	41059	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	7.21	10:40	1
27	31/05/2012	41060	1548	4637.317	6020.895	46.62195	60.34825	8	14.6304	5665	7.05	10:34	1
27	01/06/2012	41061	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	7.33	9:50	1
27	02/06/2012	41062	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	7.86	8:10	1
27	04/06/2012	41064	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	8.68	6:33	2
27	05/06/2012	41065	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	8.89	7:10	1
27	07/06/2012	41067	1548	4637.317	6020.895	46.62195	60.34825	7	12.8016	5665	8.64	7:22	2
27	08/06/2012	41068	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	8.59	7:03	1
27	09/06/2012	41069	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	7.35	8:18	1
27	11/06/2012	41071	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	4.81	7:10	2
27	12/06/2012	41072	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	5.35	5:47	1
27	13/06/2012	41073	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	5.48	5:47	1
27	14/06/2012	41074	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	6.27	6:06	1
27	15/06/2012	41075	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	9.5	8:30	1
27	16/06/2012	41076	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	8.72	6:11	1
27	18/06/2012	41078	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	7.73	8:52	2
27	19/06/2012	41079	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	7.96	8:10	1
27	20/06/2012	41080	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	7.23	5:55	1
27	21/06/2012	41081	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	9.13	8:45	1
27	22/06/2012	41082	1548	4637.317	6020.895	46.62195	60.34825	5	9.144	5665	10.55	6:26	1
27	23/06/2012	41083	1548	4637.317	6020.895	46.62195	60.34825	5	9.144	5665	9.48	6:10	1
27	25/06/2012	41085	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	8.46	7:26	2
27	26/06/2012	41086	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	8.85	6:57	1
27	28/06/2012	41088	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	8.93	7:20	2
27	29/06/2012	41089	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	5.98	7:02	1
27	30/06/2012	41090	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	6.84	6:10	1
27	02/07/2012	41092	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	13.55	6:30	2
27	03/07/2012	41093	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	14.13	6:27	1
27	04/07/2012	41094	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	14.76	8:35	1
27	05/07/2012	41095	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	14.24	8:03	1
27	06/07/2012	41096	1548	4637.317	6020.895	46.62195	60.34825	5	9.144	5665	14.67	6:02	1
27	07/07/2012	41097	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	15.43	6:49	1
27	09/07/2012	41099	1548	4637.317	6020.895	46.62195	60.34825	6	10.9728	5665	15.39	5:42	2
27	11/07/2012	41101	1548	4637.317	6020.895	46.62195	60.34825	5	9.144	5665	15.99	5:42	2
27	14/05/2012	41043	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	3.65	7:40	2
27	15/05/2012	41044	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	3.54	7:18	1
27	16/05/2012	41045	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	3.5	8:10	1
27	17/05/2012	41046	1549	4604.111	5952.09	46.06851667	59.86816667	6.6	12.07008	6517	3.14	8:04	1
27	18/05/2012	41047	1549	4604.111	5952.09	46.06851667	59.86816667	6.8	12.43584	6517	3.16	8:38	1
27	19/05/2012	41048	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	4.84	8:02	1
27	21/05/2012	41050	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	5.53	8:08	2
27	22/05/2012	41051	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	3.71	7:41	1
27	23/05/2012	41052	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	7.22	8:30	1
27	24/05/2012	41053	1549	4604.111	5952.09	46.06851667	59.86816667	6.8	12.43584	6517	6.93	8:02	1
27	25/05/2012	41054	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	5.89	8:15	1
27	26/05/2012	41055	1549	4604.111	5952.09	46.06851667	59.86816667	6.6	12.07008	6517	4.17	9:11	1
27	28/05/2012	41057	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	7.28	8:00	2
27	29/05/2012	41058	1549	4604.111	5952.09	46.06851667	59.86816667	6.7	12.25296	6517	7.75	12:32	1
27	30/05/2012	41059	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	7.78	14:10	1
27	31/05/2012	41060	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	7.66	13:10	1
27	01/06/2012	41061	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	7.06	7:53	1
27	02/06/2012	41062	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	7.69	8:30	1
27	04/06/2012	41064	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	8.4	8:14	2
27	07/06/2012	41067	1549	4604.111	5952.09	46.06851667	59.86816667	6.8	12.43584	6517	7.61	11:00	3
27	08/06/2012	41068	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	7.53	12:10	1
27	09/06/2012	41069	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	7.78	12:10	1
27	11/06/2012	41071	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	8.32	14:09	2
27	12/06/2012	41072	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	7.39	7:58	1
27	13/06/2012	41073	1549	4604.111	5952.09	46.06851667	59.86816667	6.6	12.07008	6517	7.13	13:12	1
27	15/06/2012	41075	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	8.07	11:56	2
27	16/06/2012	41076	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	9.7	11:06	1
27	18/06/2012	41078	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	6.87	7:41	2
27	19/06/2012	41079	1549	4604.111	5952.09	46.06851667	59.86816667	6.6	12.07008	6517	6.56	8:04	1
27	20/06/2012	41080	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	6.36	7:11	1
27	21/06/2012	41081	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	7.26	14:19	1
27	22/06/2012	41082	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	8.31	13:37	1
27	23/06/2012	41083	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	7.44	9:10	1
27	25/06/2012	41085	1549	4604.111	5952.09	46.06851667	59.86816667	6.6	12.07008	6517	7.37	14:32	2
27	26/06/2012	41086	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	7.85	13:01	1
27	28/06/2012	41088	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	7.48	9:40	2
27	29/06/2012	41089	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	6.64	8:13	1
27	30/06/2012	41090	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	5.81	9:19	1
27	02/07/2012	41092	1549	4604.111	5952.09	46.06851667	59.86816667	6.2	11.33856	6517	8.73	9:20	2
27	03/07/2012	41093	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	10.76	14:25	1
27	04/07/2012	41094	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	10.79	8:30	1
27	05/07/2012	41095	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	11.08	9:18	1
27	06/07/2012	41096	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	12.25	13:48	1
27	07/07/2012	41097	1549	4604.111	5952.09	46.06851667	59.86816667	6.1	11.15568	6517	13.24	9:24	1
27	09/07/2012	41099	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	14.3	8:52	2
27	10/07/2012	41100	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	15.08	12:49	1
27	11/07/2012	41101	1549	4604.111	5952.09	46.06851667	59.86816667	6.5	11.8872	6517	15.67	5:12	1
27	12/07/2012	41102	1549	4604.111	5952.09	46.06851667	59.86816667	6	10.9728	6517	16.01	10:45	1
27	14/05/2012	41043	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	3.96	11:30	2
27	15/05/2012	41044	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	4.17	12:00	1
27	16/05/2012	41045	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	4.24	10:30	1
27	17/05/2012	41046	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	3.35	10:30	1
27	18/05/2012	41047	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	4.1	12:15	1
27	19/05/2012	41048	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	7.05	12:00	1
27	21/05/2012	41050	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	6.48	10:15	2
27	22/05/2012	41051	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	5.82	10:30	1
27	23/05/2012	41052	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	5.99	10:15	1
27	25/05/2012	41054	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	5.69	11:00	2
27	26/05/2012	41055	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	5.93	11:00	1
27	28/05/2012	41057	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	6.29	10:30	2
27	29/05/2012	41058	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	7.47	10:30	1
27	30/05/2012	41059	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	7.37	10:30	1
27	31/05/2012	41060	1551	4619.18	6013.75	46.31966667	60.22916667	14	25.6032	5702	7.3	11:00	1
27	01/06/2012	41061	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	7.07	11:00	1
27	02/06/2012	41062	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	8.89	10:30	1
27	04/06/2012	41064	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	8.37	10:30	2
27	05/06/2012	41065	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.05	11:00	1
27	07/06/2012	41067	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.01	10:30	2
27	08/06/2012	41068	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.08	10:30	1
27	09/06/2012	41069	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.68	11:00	1
27	11/06/2012	41071	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.36	10:30	2
27	12/06/2012	41072	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	8.74	11:00	1
27	13/06/2012	41073	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	7.6	10:30	1
27	14/06/2012	41074	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	8.1	11:00	1
27	16/06/2012	41076	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.27	11:15	2
27	18/06/2012	41078	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.74	11:15	2
27	20/06/2012	41080	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9.76	11:00	2
27	21/06/2012	41081	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	10.5	11:00	1
27	22/06/2012	41082	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	10.54	6:30	1
27	23/06/2012	41083	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	11.01	11:30	1
27	26/06/2012	41086	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	8.1	11:30	3
27	28/06/2012	41088	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	7.44	11:30	2
27	30/06/2012	41090	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	7.26	12:00	2
27	02/07/2012	41092	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	9	11:00	2
27	03/07/2012	41093	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	11.04	10:30	1
27	04/07/2012	41094	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	12.49	10:00	1
27	05/07/2012	41095	1551	4619.18	6013.75	46.31966667	60.22916667	8	14.6304	5702	13.15	11:00	1
27	06/07/2012	41096	1551	4619.18	6013.75	46.31966667	60.22916667	10	18.288	5702	13.25	10:30	1
27	07/07/2012	41097	1551	4619.18	6013.75	46.31966667	60.22916667	10	18.288	5702	13.33	11:00	1
27	09/07/2012	41099	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	14.73	11:15	2
27	10/07/2012	41100	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	14.79	10:45	1
27	11/07/2012	41101	1551	4619.18	6013.75	46.31966667	60.22916667	12	21.9456	5702	15.04	11:00	1
27	14/05/2012	41043	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	3.6	5:10	2
27	15/05/2012	41044	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	3.48	5:05	1
27	16/05/2012	41045	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	3.45	5:03	1
27	17/05/2012	41046	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	3.22	5:15	1
27	18/05/2012	41047	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	3.23	5:05	1
27	19/05/2012	41048	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	5.28	5:00	1
27	21/05/2012	41050	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	6.54	5:00	2
27	22/05/2012	41051	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	4.93	5:00	1
27	23/05/2012	41052	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	5.34	5:15	1
27	24/05/2012	41053	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	6.39	5:25	1
27	25/05/2012	41054	1567	4603.69	5952.95	46.0615	59.8825	8	14.6304	3379	4.49	5:40	1
27	26/05/2012	41055	1567	4603.69	5952.95	46.0615	59.8825	8	14.6304	3379	3.68	5:45	1
27	28/05/2012	41057	1567	4603.69	5952.95	46.0615	59.8825	8	14.6304	3379	8.19	5:33	2
27	29/05/2012	41058	1567	4603.69	5952.95	46.0615	59.8825	2	3.6576	3379	8.35	13:35	1
27	30/05/2012	41059	1567	4603.69	5952.95	46.0615	59.8825	2	3.6576	3379	8.41	13:45	1
27	31/05/2012	41060	1567	4603.69	5952.95	46.0615	59.8825	2	3.6576	3379	8.27	13:52	1
27	01/06/2012	41061	1567	4603.69	5952.95	46.0615	59.8825	2	3.6576	3379	7.72	13:30	1
27	02/06/2012	41062	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	7.88	5:24	1
27	04/06/2012	41064	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	8.5	5:20	2
27	05/06/2012	41065	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	8.5	5:38	1
27	07/06/2012	41067	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	7.71	4:43	2
27	08/06/2012	41068	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	7.43	5:22	1
27	09/06/2012	41069	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	7.69	5:26	1
27	11/06/2012	41071	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	8.41	5:15	2
27	12/06/2012	41072	1567	4603.69	5952.95	46.0615	59.8825	7	12.8016	3379	8.01	5:24	1
27	13/06/2012	41073	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	7.61	5:36	1
27	14/06/2012	41074	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	7.65	5:28	1
27	15/06/2012	41075	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	8.58	5:30	1
27	16/06/2012	41076	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	9.83	5:22	1
27	18/06/2012	41078	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	7.94	4:48	2
27	19/06/2012	41079	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	7.34	5:22	1
27	20/06/2012	41080	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	6.79	5:24	1
27	21/06/2012	41081	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	7.68	5:32	1
27	22/06/2012	41082	1567	4603.69	5952.95	46.0615	59.8825	6	10.9728	3379	9.32	5:38	1
27	23/06/2012	41083	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	9.05	4:39	1
27	25/06/2012	41085	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	8.29	13:53	2
27	26/06/2012	41086	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	8.49	5:02	1
27	28/06/2012	41088	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	7.87	4:55	2
27	29/06/2012	41089	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	7.3	4:55	1
27	30/06/2012	41090	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	6.46	4:55	1
27	02/07/2012	41092	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	10.32	4:40	2
27	03/07/2012	41093	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	12.49	5:22	1
27	05/07/2012	41095	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	11.85	4:44	2
27	07/07/2012	41097	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	13.22	4:58	2
27	09/07/2012	41099	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	14.53	4:42	2
27	11/07/2012	41101	1567	4603.69	5952.95	46.0615	59.8825	4	7.3152	3379	15.1	4:50	2
