"Plot Title: baddeck"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10536701, SEN S/N: 10536701)","Temp, °C (LGR S/N: 10536701, SEN S/N: 10536701)","Sensor Depth, meters (LGR S/N: 10536701)"
15101,04/09/15 04:41:37  PM,114.838,-0.102,1.126
15102,04/09/15 04:56:37  PM,114.733,-0.102,1.116
15103,04/09/15 05:11:37  PM,114.580,0.010,1.099
15104,04/09/15 05:26:37  PM,114.727,0.010,1.112
15105,04/09/15 05:41:37  PM,114.601,0.010,1.101
15106,04/09/15 05:56:37  PM,114.738,0.010,1.114
15107,04/09/15 06:11:37  PM,114.549,0.010,1.091
15108,04/09/15 06:26:37  PM,114.612,0.010,1.095
15109,04/09/15 06:41:37  PM,114.528,0.010,1.086
15110,04/09/15 06:56:37  PM,114.597,-0.102,1.093
15111,04/09/15 07:11:37  PM,114.492,-0.102,1.084
15112,04/09/15 07:26:37  PM,114.450,-0.102,1.081
15113,04/09/15 07:41:37  PM,114.440,-0.102,1.080
15114,04/09/15 07:56:37  PM,114.381,0.010,1.073
15115,04/09/15 08:11:37  PM,114.360,0.010,1.071
15116,04/09/15 08:26:37  PM,114.318,0.010,1.068
15117,04/09/15 08:41:37  PM,114.318,0.010,1.069
15118,04/09/15 08:56:37  PM,114.224,0.010,1.061
15119,04/09/15 09:11:37  PM,114.224,0.010,1.062
15120,04/09/15 09:26:37  PM,114.214,0.010,1.063
15121,04/09/15 09:41:37  PM,114.241,-0.102,1.067
15122,04/09/15 09:56:37  PM,114.182,0.010,1.061
15123,04/09/15 10:11:37  PM,114.199,-0.102,1.063
15124,04/09/15 10:26:37  PM,114.335,-0.102,1.079
15125,04/09/15 10:41:37  PM,114.251,-0.102,1.070
15126,04/09/15 10:56:37  PM,114.356,-0.102,1.082
15127,04/09/15 11:11:37  PM,114.199,-0.102,1.068
15128,04/09/15 11:26:37  PM,114.502,-0.102,1.099
15129,04/09/15 11:41:37  PM,114.366,-0.102,1.086
15130,04/09/15 11:56:37  PM,114.429,-0.102,1.091
15131,04/10/15 12:11:37  AM,114.398,-0.102,1.089
15132,04/10/15 12:26:37  AM,114.555,-0.102,1.105
15133,04/10/15 12:41:37  AM,114.502,-0.102,1.102
15134,04/10/15 12:56:37  AM,114.544,-0.102,1.107
15135,04/10/15 01:11:37  AM,114.502,-0.102,1.104
15136,04/10/15 01:26:37  AM,114.429,-0.102,1.098
15137,04/10/15 01:41:37  AM,114.282,-0.102,1.086
15138,04/10/15 01:56:37  AM,114.618,-0.102,1.122
15139,04/10/15 02:11:37  AM,114.534,-0.102,1.115
15140,04/10/15 02:26:37  AM,114.455,0.010,1.109
15141,04/10/15 02:41:37  AM,114.392,0.010,1.105
15142,04/10/15 02:56:37  AM,114.507,0.010,1.116
15143,04/10/15 03:11:37  AM,114.444,0.010,1.108
15144,04/10/15 03:26:37  AM,114.277,0.010,1.094
15145,04/10/15 03:41:37  AM,114.015,0.010,1.070
15146,04/10/15 03:56:37  AM,113.994,0.010,1.069
15147,04/10/15 04:11:37  AM,114.161,0.010,1.088
15148,04/10/15 04:26:37  AM,114.245,0.010,1.097
15149,04/10/15 04:41:37  AM,114.078,0.010,1.080
15150,04/10/15 04:56:37  AM,114.004,0.010,1.071
15151,04/10/15 05:11:37  AM,113.742,0.010,1.044
15152,04/10/15 05:26:37  AM,113.920,0.010,1.063
15153,04/10/15 05:41:37  AM,113.868,0.010,1.060
15154,04/10/15 05:56:37  AM,113.878,0.010,1.064
15155,04/10/15 06:11:37  AM,113.606,0.010,1.037
15156,04/10/15 06:26:37  AM,113.596,0.010,1.038
15157,04/10/15 06:41:37  AM,113.606,0.010,1.042
15158,04/10/15 06:56:37  AM,113.816,0.010,1.062
15159,04/10/15 07:11:37  AM,113.658,0.010,1.047
15160,04/10/15 07:26:37  AM,113.501,0.010,1.033
15161,04/10/15 07:41:37  AM,113.533,0.010,1.037
15162,04/10/15 07:56:37  AM,113.606,0.010,1.044
15163,04/10/15 08:11:37  AM,113.658,0.010,1.049
15164,04/10/15 08:26:37  AM,113.564,0.010,1.042
15165,04/10/15 08:41:37  AM,113.438,0.010,1.031
15166,04/10/15 08:56:37  AM,113.459,0.010,1.036
15167,04/10/15 09:11:37  AM,113.491,0.010,1.041
15168,04/10/15 09:26:37  AM,113.543,0.010,1.045
15169,04/10/15 09:41:37  AM,113.470,0.010,1.040
15170,04/10/15 09:56:37  AM,113.376,0.010,1.037
15171,04/10/15 10:11:37  AM,113.679,0.010,1.070
15172,04/10/15 10:26:37  AM,113.763,0.010,1.083
15173,04/10/15 10:41:37  AM,113.658,0.010,1.073
15174,04/10/15 10:56:37  AM,113.627,0.010,1.072
15175,04/10/15 11:11:37  AM,113.486,-0.102,1.063
15176,04/10/15 11:26:37  AM,113.895,-0.102,1.106
15177,04/10/15 11:41:37  AM,113.832,-0.102,1.102
15178,04/10/15 11:56:37  AM,113.738,-0.102,1.095
15179,04/10/15 12:11:37  PM,113.560,-0.102,1.079
15180,04/10/15 12:26:37  PM,113.623,-0.102,1.088
15181,04/10/15 12:41:37  PM,113.759,-0.102,1.106
15182,04/10/15 12:56:37  PM,113.727,-0.102,1.107
15183,04/10/15 01:11:37  PM,113.539,-0.102,1.092
15184,04/10/15 01:26:37  PM,113.679,0.010,1.108
15185,04/10/15 01:41:37  PM,113.658,0.010,1.109
15186,04/10/15 01:56:37  PM,113.696,-0.102,1.114
15187,04/10/15 02:11:37  PM,113.596,0.010,1.108
15188,04/10/15 02:26:37  PM,113.638,0.010,1.115
15189,04/10/15 02:41:37  PM,113.501,0.010,1.106
15190,04/10/15 02:56:37  PM,113.554,0.010,1.114
15191,04/10/15 03:11:37  PM,113.470,0.010,1.108
15192,04/10/15 03:26:37  PM,113.449,0.010,1.107
15193,04/10/15 03:41:37  PM,113.292,0.010,1.094
15194,04/10/15 03:56:37  PM,113.235,-0.102,1.093
15195,04/10/15 04:11:37  PM,113.120,-0.102,1.086
15196,04/10/15 04:26:37  PM,113.130,-0.102,1.089
15197,04/10/15 04:41:37  PM,112.984,-0.102,1.079
15198,04/10/15 04:56:37  PM,112.795,-0.102,1.065
15199,04/10/15 05:11:37  PM,112.820,0.010,1.073
15200,04/10/15 05:26:37  PM,112.663,0.010,1.059
15201,04/10/15 05:41:37  PM,112.695,0.010,1.065
15202,04/10/15 05:56:37  PM,112.464,0.010,1.048
15203,04/10/15 06:11:37  PM,112.433,0.010,1.049
15204,04/10/15 06:26:37  PM,112.370,0.010,1.045
15205,04/10/15 06:41:37  PM,112.475,0.010,1.057
15206,04/10/15 06:56:37  PM,112.359,0.010,1.050
15207,04/10/15 07:11:37  PM,112.349,0.010,1.054
15208,04/10/15 07:26:37  PM,112.181,0.010,1.040
15209,04/10/15 07:41:37  PM,112.223,0.010,1.047
15210,04/10/15 07:56:37  PM,112.160,0.010,1.046
15211,04/10/15 08:11:37  PM,111.961,0.010,1.028
15212,04/10/15 08:26:37  PM,111.920,0.010,1.029
15213,04/10/15 08:41:37  PM,111.899,0.010,1.035
15214,04/10/15 08:56:37  PM,111.836,0.010,1.036
15215,04/10/15 09:11:37  PM,111.689,0.010,1.028
15216,04/10/15 09:26:37  PM,111.658,0.010,1.032
15217,04/10/15 09:41:37  PM,111.511,0.010,1.025
15218,04/10/15 09:56:37  PM,111.700,0.010,1.050
15219,04/10/15 10:11:37  PM,111.595,0.010,1.047
15220,04/10/15 10:26:37  PM,111.249,0.010,1.019
15221,04/10/15 10:41:37  PM,111.364,0.010,1.037
15222,04/10/15 10:56:37  PM,111.207,0.010,1.028
15223,04/10/15 11:11:37  PM,111.490,0.010,1.061
15224,04/10/15 11:26:37  PM,111.521,0.010,1.070
15225,04/10/15 11:41:37  PM,111.595,0.010,1.083
15226,04/10/15 11:56:37  PM,111.370,-0.102,1.067
15227,04/11/15 12:11:37  AM,111.465,-0.102,1.083
15228,04/11/15 12:26:37  AM,111.559,-0.102,1.099
15229,04/11/15 12:41:37  AM,111.444,-0.102,1.096
15230,04/11/15 12:56:37  AM,111.538,-0.102,1.112
15231,04/11/15 01:11:37  AM,111.454,-0.102,1.110
15232,04/11/15 01:26:37  AM,111.486,-0.102,1.119
15233,04/11/15 01:41:37  AM,111.234,-0.102,1.101
15234,04/11/15 01:56:37  AM,111.423,-0.102,1.124
15235,04/11/15 02:11:37  AM,111.423,-0.102,1.127
15236,04/11/15 02:26:37  AM,111.339,-0.102,1.125
15237,04/11/15 02:41:37  AM,111.266,-0.102,1.123
15238,04/11/15 02:56:37  AM,111.385,0.010,1.137
15239,04/11/15 03:11:37  AM,111.427,0.010,1.143
15240,04/11/15 03:26:37  AM,111.385,0.010,1.143
15241,04/11/15 03:41:37  AM,111.396,0.010,1.145
15242,04/11/15 03:56:37  AM,111.406,0.010,1.148
15243,04/11/15 04:11:37  AM,111.343,0.010,1.144
15244,04/11/15 04:26:37  AM,111.364,0.010,1.146
15245,04/11/15 04:41:37  AM,111.396,0.010,1.148
15246,04/11/15 04:56:37  AM,111.459,0.010,1.157
15247,04/11/15 05:11:37  AM,111.291,0.010,1.142
15248,04/11/15 05:26:37  AM,111.490,0.010,1.163
15249,04/11/15 05:41:37  AM,111.322,0.010,1.146
15250,04/11/15 05:56:37  AM,111.438,0.010,1.158
15251,04/11/15 06:11:37  AM,111.302,0.010,1.143
15252,04/11/15 06:26:37  AM,111.291,0.010,1.140
15253,04/11/15 06:41:37  AM,111.459,0.010,1.157
15254,04/11/15 06:56:37  AM,111.281,0.010,1.140
15255,04/11/15 07:11:37  AM,111.521,0.010,1.162
15256,04/11/15 07:26:37  AM,111.444,-0.102,1.155
15257,04/11/15 07:41:37  AM,111.391,-0.102,1.149
15258,04/11/15 07:56:37  AM,111.438,0.010,1.156
15259,04/11/15 08:11:37  AM,111.710,0.010,1.184
15260,04/11/15 08:26:37  AM,111.563,0.010,1.171
15261,04/11/15 08:41:37  AM,111.165,0.010,1.132
15262,04/11/15 08:56:37  AM,111.563,0.010,1.172
15263,04/11/15 09:11:37  AM,111.501,0.010,1.166
15264,04/11/15 09:26:37  AM,111.542,0.010,1.171
15265,04/11/15 09:41:37  AM,111.480,0.010,1.163
15266,04/11/15 09:56:37  AM,111.804,0.010,1.196
15267,04/11/15 10:11:37  AM,111.553,0.010,1.171
15268,04/11/15 10:26:37  AM,111.773,0.010,1.193
15269,04/11/15 10:41:37  AM,111.710,0.010,1.190
15270,04/11/15 10:56:37  AM,111.783,0.010,1.199
15271,04/11/15 11:11:37  AM,111.836,0.010,1.206
15272,04/11/15 11:26:37  AM,111.836,0.010,1.210
15273,04/11/15 11:41:37  AM,111.836,0.010,1.212
15274,04/11/15 11:56:37  AM,111.846,0.010,1.213
15275,04/11/15 12:11:37  PM,111.978,-0.102,1.227
15276,04/11/15 12:26:37  PM,112.041,-0.102,1.235
15277,04/11/15 12:41:37  PM,112.108,0.010,1.242
15278,04/11/15 12:56:37  PM,112.119,0.010,1.243
15279,04/11/15 01:11:37  PM,112.035,0.010,1.235
15280,04/11/15 01:26:37  PM,112.380,0.010,1.269
15281,04/11/15 01:41:37  PM,112.098,0.010,1.242
15282,04/11/15 01:56:37  PM,112.213,0.010,1.256
15283,04/11/15 02:11:37  PM,112.265,0.010,1.260
15284,04/11/15 02:26:37  PM,112.307,0.010,1.267
15285,04/11/15 02:41:37  PM,112.171,0.010,1.256
15286,04/11/15 02:56:37  PM,112.119,0.010,1.250
15287,04/11/15 03:11:37  PM,112.328,0.010,1.268
15288,04/11/15 03:26:37  PM,112.265,0.010,1.262
15289,04/11/15 03:41:37  PM,112.265,0.010,1.261
15290,04/11/15 03:56:37  PM,112.192,0.010,1.253
15291,04/11/15 04:11:37  PM,112.307,0.010,1.264
15292,04/11/15 04:26:37  PM,112.506,0.010,1.281
15293,04/11/15 04:41:37  PM,112.464,0.010,1.275
15294,04/11/15 04:56:37  PM,112.454,0.010,1.268
15295,04/11/15 05:11:37  PM,112.454,0.010,1.263
15296,04/11/15 05:26:37  PM,112.401,0.010,1.255
15297,04/11/15 05:41:37  PM,112.443,0.010,1.259
15298,04/11/15 05:56:37  PM,112.380,0.010,1.251
15299,04/11/15 06:11:37  PM,112.380,0.010,1.250
15300,04/11/15 06:26:37  PM,112.171,0.010,1.229
15301,04/11/15 06:41:37  PM,112.129,0.010,1.223
15302,04/11/15 06:56:37  PM,112.286,0.010,1.236
15303,04/11/15 07:11:37  PM,112.234,0.010,1.227
15304,04/11/15 07:26:37  PM,112.380,0.010,1.238
15305,04/11/15 07:41:37  PM,112.108,0.010,1.206
15306,04/11/15 07:56:37  PM,112.181,0.010,1.208
15307,04/11/15 08:11:37  PM,112.276,0.010,1.213
15308,04/11/15 08:26:37  PM,112.160,0.010,1.199
15309,04/11/15 08:41:37  PM,112.223,0.010,1.203
15310,04/11/15 08:56:37  PM,112.140,0.010,1.193
15311,04/11/15 09:11:37  PM,112.213,0.010,1.197
15312,04/11/15 09:26:37  PM,112.213,0.010,1.194
15313,04/11/15 09:41:37  PM,112.150,0.010,1.186
15314,04/11/15 09:56:37  PM,112.160,0.010,1.184
15315,04/11/15 10:11:37  PM,112.171,0.010,1.179
15316,04/11/15 10:26:37  PM,112.255,0.010,1.182
15317,04/11/15 10:41:37  PM,112.297,0.010,1.185
15318,04/11/15 10:56:37  PM,112.255,0.010,1.177
15319,04/11/15 11:11:37  PM,112.318,0.010,1.181
15320,04/11/15 11:26:37  PM,112.286,0.010,1.174
15321,04/11/15 11:41:37  PM,112.297,0.010,1.174
15322,04/11/15 11:56:37  PM,112.511,0.121,1.192
15323,04/12/15 12:11:37  AM,112.559,0.010,1.194
15324,04/12/15 12:26:37  AM,112.517,0.010,1.188
15325,04/12/15 12:41:37  AM,112.642,0.010,1.199
15326,04/12/15 12:56:37  AM,112.883,0.010,1.223
15327,04/12/15 01:11:37  AM,112.642,0.010,1.198
15328,04/12/15 01:26:37  AM,112.852,0.010,1.216
15329,04/12/15 01:41:37  AM,112.799,0.010,1.208
15330,04/12/15 01:56:37  AM,112.841,0.010,1.210
15331,04/12/15 02:11:37  AM,113.135,0.010,1.237
15332,04/12/15 02:26:37  AM,113.198,0.010,1.241
15333,04/12/15 02:41:37  AM,113.135,0.010,1.233
15334,04/12/15 02:56:37  AM,113.177,0.010,1.237
15335,04/12/15 03:11:37  AM,113.082,0.010,1.226
15336,04/12/15 03:26:37  AM,113.292,0.010,1.245
15337,04/12/15 03:41:37  AM,113.334,0.010,1.246
15338,04/12/15 03:56:37  AM,113.177,0.010,1.230
15339,04/12/15 04:11:37  AM,113.198,0.010,1.231
15340,04/12/15 04:26:37  AM,113.135,0.010,1.222
15341,04/12/15 04:41:37  AM,113.386,0.010,1.245
15342,04/12/15 04:56:37  AM,113.386,0.010,1.241
15343,04/12/15 05:11:37  AM,113.449,0.010,1.245
15344,04/12/15 05:26:37  AM,113.438,0.010,1.241
15345,04/12/15 05:41:37  AM,113.491,0.010,1.242
15346,04/12/15 05:56:37  AM,113.533,0.010,1.244
15347,04/12/15 06:11:37  AM,113.627,0.010,1.249
15348,04/12/15 06:26:37  AM,113.533,0.010,1.235
15349,04/12/15 06:41:37  AM,113.690,0.010,1.247
15350,04/12/15 06:56:37  AM,113.606,0.010,1.236
15351,04/12/15 07:11:37  AM,113.847,0.010,1.258
15352,04/12/15 07:26:37  AM,113.627,0.010,1.233
15353,04/12/15 07:41:37  AM,113.700,0.010,1.239
15354,04/12/15 07:56:37  AM,113.564,0.010,1.223
15355,04/12/15 08:11:37  AM,113.858,0.010,1.249
15356,04/12/15 08:26:37  AM,113.638,0.010,1.226
15357,04/12/15 08:41:37  AM,113.784,0.010,1.239
15358,04/12/15 08:56:37  AM,113.763,0.010,1.233
15359,04/12/15 09:11:37  AM,113.931,0.010,1.247
15360,04/12/15 09:26:37  AM,113.983,0.010,1.251
15361,04/12/15 09:41:37  AM,113.962,0.010,1.247
15362,04/12/15 09:56:37  AM,113.952,0.010,1.245
15363,04/12/15 10:11:37  AM,113.962,0.010,1.246
15364,04/12/15 10:26:37  AM,114.109,0.010,1.259
15365,04/12/15 10:41:37  AM,114.172,0.010,1.265
15366,04/12/15 10:56:37  AM,114.218,0.121,1.268
15367,04/12/15 11:11:37  AM,114.166,0.121,1.261
15368,04/12/15 11:26:37  AM,114.250,0.121,1.269
15369,04/12/15 11:41:37  AM,114.344,0.121,1.278
15370,04/12/15 11:56:37  AM,114.386,0.121,1.281
15371,04/12/15 12:11:37  PM,114.491,0.121,1.288
15372,04/12/15 12:26:37  PM,114.491,0.121,1.285
15373,04/12/15 12:41:37  PM,114.585,0.121,1.295
15374,04/12/15 12:56:37  PM,114.637,0.121,1.299
15375,04/12/15 01:11:37  PM,114.700,0.121,1.304
15376,04/12/15 01:26:37  PM,114.700,0.121,1.303
15377,04/12/15 01:41:37  PM,114.721,0.121,1.303
15378,04/12/15 01:56:37  PM,114.857,0.121,1.314
15379,04/12/15 02:11:37  PM,114.994,0.121,1.327
15380,04/12/15 02:26:37  PM,114.983,0.121,1.326
15381,04/12/15 02:41:37  PM,114.994,0.121,1.326
15382,04/12/15 02:56:37  PM,115.077,0.121,1.330
15383,04/12/15 03:11:37  PM,115.098,0.121,1.330
15384,04/12/15 03:26:37  PM,115.193,0.121,1.337
15385,04/12/15 03:41:37  PM,115.245,0.121,1.339
15386,04/12/15 03:56:37  PM,115.350,0.121,1.347
15387,04/12/15 04:11:37  PM,115.360,0.121,1.346
15388,04/12/15 04:26:37  PM,115.360,0.121,1.343
15389,04/12/15 04:41:37  PM,115.318,0.121,1.338
15390,04/12/15 04:56:37  PM,115.413,0.121,1.348
15391,04/12/15 05:11:37  PM,115.434,0.121,1.347
15392,04/12/15 05:26:37  PM,115.434,0.121,1.343
15393,04/12/15 05:41:37  PM,115.434,0.121,1.341
15394,04/12/15 05:56:37  PM,115.455,0.121,1.339
15395,04/12/15 06:11:37  PM,115.450,0.010,1.335
15396,04/12/15 06:26:37  PM,115.398,0.010,1.327
15397,04/12/15 06:41:37  PM,115.455,0.121,1.330
15398,04/12/15 06:56:37  PM,115.350,0.121,1.316
15399,04/12/15 07:11:37  PM,115.350,0.121,1.315
15400,04/12/15 07:26:37  PM,115.360,0.121,1.314
15401,04/12/15 07:41:37  PM,115.413,0.121,1.316
15402,04/12/15 07:56:37  PM,115.318,0.121,1.303
15403,04/12/15 08:11:37  PM,115.255,0.121,1.294
15404,04/12/15 08:26:37  PM,115.251,0.010,1.291
15405,04/12/15 08:41:37  PM,115.240,0.010,1.287
15406,04/12/15 08:56:37  PM,115.308,0.121,1.292
15407,04/12/15 09:11:37  PM,115.245,0.121,1.285
15408,04/12/15 09:26:37  PM,115.287,0.121,1.288
15409,04/12/15 09:41:37  PM,115.230,0.010,1.279
15410,04/12/15 09:56:37  PM,115.219,0.010,1.277
15411,04/12/15 10:11:37  PM,115.167,0.010,1.270
15412,04/12/15 10:26:37  PM,115.188,0.010,1.269
15413,04/12/15 10:41:37  PM,115.209,0.010,1.270
15414,04/12/15 10:56:37  PM,115.167,0.010,1.264
15415,04/12/15 11:11:37  PM,115.203,0.121,1.266
15416,04/12/15 11:26:37  PM,115.119,0.121,1.255
15417,04/12/15 11:41:37  PM,115.140,0.121,1.254
15418,04/12/15 11:56:37  PM,115.151,0.121,1.253
15419,04/13/15 12:11:37  AM,115.193,0.121,1.257
15420,04/13/15 12:26:37  AM,115.119,0.121,1.248
15421,04/13/15 12:41:37  AM,115.119,0.121,1.248
15422,04/13/15 12:56:37  AM,115.140,0.121,1.248
15423,04/13/15 01:11:37  AM,115.151,0.121,1.248
15424,04/13/15 01:26:37  AM,115.098,0.121,1.243
15425,04/13/15 01:41:37  AM,115.172,0.121,1.250
15426,04/13/15 01:56:37  AM,115.193,0.121,1.251
15427,04/13/15 02:11:37  AM,115.276,0.121,1.258
15428,04/13/15 02:26:37  AM,115.224,0.121,1.253
15429,04/13/15 02:41:37  AM,115.297,0.121,1.259
15430,04/13/15 02:56:37  AM,115.297,0.121,1.258
15431,04/13/15 03:11:37  AM,115.381,0.121,1.266
15432,04/13/15 03:26:37  AM,115.318,0.121,1.258
15433,04/13/15 03:41:37  AM,115.475,0.121,1.272
15434,04/13/15 03:56:37  AM,115.486,0.121,1.270
15435,04/13/15 04:11:37  AM,115.612,0.121,1.281
15436,04/13/15 04:26:37  AM,115.528,0.121,1.271
15437,04/13/15 04:41:37  AM,115.507,0.121,1.267
15438,04/13/15 04:56:37  AM,115.413,0.121,1.257
15439,04/13/15 05:11:37  AM,115.486,0.121,1.261
15440,04/13/15 05:26:37  AM,115.408,0.010,1.251
15441,04/13/15 05:41:37  AM,115.439,0.010,1.254
15442,04/13/15 05:56:37  AM,115.481,0.010,1.257
15443,04/13/15 06:11:37  AM,115.381,0.121,1.248
15444,04/13/15 06:26:37  AM,115.381,0.121,1.245
15445,04/13/15 06:41:37  AM,115.381,0.121,1.243
15446,04/13/15 06:56:37  AM,115.392,0.121,1.243
15447,04/13/15 07:11:37  AM,115.371,0.121,1.238
15448,04/13/15 07:26:37  AM,115.297,0.121,1.229
15449,04/13/15 07:41:37  AM,115.235,0.121,1.223
15450,04/13/15 07:56:37  AM,115.287,0.121,1.228
15451,04/13/15 08:11:37  AM,115.098,0.121,1.208
15452,04/13/15 08:26:37  AM,115.025,0.121,1.200
15453,04/13/15 08:41:37  AM,115.025,0.121,1.199
15454,04/13/15 08:56:37  AM,115.004,0.121,1.197
15455,04/13/15 09:11:37  AM,115.046,0.121,1.201
15456,04/13/15 09:26:37  AM,114.994,0.121,1.194
15457,04/13/15 09:41:37  AM,114.910,0.121,1.185
15458,04/13/15 09:56:37  AM,114.910,0.121,1.186
15459,04/13/15 10:11:37  AM,114.878,0.121,1.183
15460,04/13/15 10:26:37  AM,114.941,0.121,1.189
15461,04/13/15 10:41:37  AM,114.805,0.121,1.177
15462,04/13/15 10:56:37  AM,114.836,0.121,1.181
15463,04/13/15 11:11:37  AM,114.711,0.121,1.168
15464,04/13/15 11:26:37  AM,114.774,0.121,1.175
15465,04/13/15 11:41:37  AM,114.648,0.121,1.164
15466,04/13/15 11:56:37  AM,114.690,0.121,1.168
15467,04/13/15 12:11:37  PM,114.637,0.121,1.163
15468,04/13/15 12:26:37  PM,114.669,0.121,1.167
15469,04/13/15 12:41:37  PM,114.658,0.121,1.166
15470,04/13/15 12:56:37  PM,114.700,0.121,1.171
15471,04/13/15 01:11:37  PM,114.700,0.121,1.171
15472,04/13/15 01:26:37  PM,114.732,0.121,1.175
15473,04/13/15 01:41:37  PM,114.721,0.121,1.174
15474,04/13/15 01:56:37  PM,114.742,0.121,1.176
15475,04/13/15 02:11:37  PM,114.711,0.121,1.173
15476,04/13/15 02:26:37  PM,114.794,0.121,1.182
15477,04/13/15 02:41:37  PM,114.679,0.121,1.171
15478,04/13/15 02:56:37  PM,114.784,0.121,1.182
15479,04/13/15 03:11:37  PM,114.679,0.121,1.173
15480,04/13/15 03:26:37  PM,114.784,0.121,1.184
15481,04/13/15 03:41:37  PM,114.805,0.121,1.187
15482,04/13/15 03:56:37  PM,114.883,0.232,1.194
15483,04/13/15 04:11:37  PM,114.841,0.232,1.190
15484,04/13/15 04:26:37  PM,114.872,0.232,1.192
15485,04/13/15 04:41:37  PM,114.778,0.232,1.182
15486,04/13/15 04:56:37  PM,114.830,0.232,1.189
15487,04/13/15 05:11:37  PM,114.778,0.232,1.184
15488,04/13/15 05:26:37  PM,114.789,0.232,1.186
15489,04/13/15 05:41:37  PM,114.684,0.232,1.176
15490,04/13/15 05:56:37  PM,114.804,0.343,1.188
15491,04/13/15 06:11:37  PM,114.615,0.343,1.169
15492,04/13/15 06:26:37  PM,114.537,0.232,1.161
15493,04/13/15 06:41:37  PM,114.464,0.232,1.154
15494,04/13/15 06:56:37  PM,114.569,0.232,1.164
15495,04/13/15 07:11:37  PM,114.527,0.232,1.160
15496,04/13/15 07:26:37  PM,114.474,0.232,1.154
15497,04/13/15 07:41:37  PM,114.380,0.232,1.144
15498,04/13/15 07:56:37  PM,114.349,0.232,1.140
15499,04/13/15 08:11:37  PM,114.233,0.232,1.129
15500,04/13/15 08:26:37  PM,114.244,0.232,1.133
15501,04/13/15 08:41:37  PM,114.139,0.232,1.124
15502,04/13/15 08:56:37  PM,114.087,0.232,1.120
15503,04/13/15 09:11:37  PM,113.898,0.232,1.103
15504,04/13/15 09:26:37  PM,113.892,0.343,1.105
15505,04/13/15 09:41:37  PM,113.913,0.343,1.110
15506,04/13/15 09:56:37  PM,113.871,0.343,1.109
15507,04/13/15 10:11:37  PM,113.766,0.343,1.100
15508,04/13/15 10:26:37  PM,113.641,0.343,1.089
15509,04/13/15 10:41:37  PM,113.630,0.343,1.091
15510,04/13/15 10:56:37  PM,113.489,0.232,1.079
15511,04/13/15 11:11:37  PM,113.479,0.232,1.080
15512,04/13/15 11:26:37  PM,113.374,0.232,1.072
15513,04/13/15 11:41:37  PM,113.353,0.232,1.069
15514,04/13/15 11:56:37  PM,113.353,0.232,1.068
15515,04/14/15 12:11:37  AM,113.322,0.232,1.064
15516,04/14/15 12:26:37  AM,113.301,0.232,1.063
15517,04/14/15 12:41:37  AM,113.395,0.232,1.075
15518,04/14/15 12:56:37  AM,113.133,0.232,1.054
15519,04/14/15 01:11:37  AM,113.091,0.232,1.053
15520,04/14/15 01:26:37  AM,113.028,0.232,1.049
15521,04/14/15 01:41:37  AM,113.028,0.232,1.049
15522,04/14/15 01:56:37  AM,112.945,0.232,1.042
15523,04/14/15 02:11:37  AM,113.060,0.232,1.054
15524,04/14/15 02:26:37  AM,113.081,0.232,1.060
15525,04/14/15 02:41:37  AM,113.102,0.232,1.064
15526,04/14/15 02:56:37  AM,113.060,0.232,1.061
15527,04/14/15 03:11:37  AM,113.070,0.232,1.064
15528,04/14/15 03:26:37  AM,113.165,0.232,1.074
15529,04/14/15 03:41:37  AM,113.186,0.232,1.076
15530,04/14/15 03:56:37  AM,113.207,0.232,1.080
15531,04/14/15 04:11:37  AM,113.228,0.232,1.084
15532,04/14/15 04:26:37  AM,113.186,0.232,1.081
15533,04/14/15 04:41:37  AM,113.133,0.232,1.078
15534,04/14/15 04:56:37  AM,113.070,0.232,1.073
15535,04/14/15 05:11:37  AM,113.228,0.232,1.092
15536,04/14/15 05:26:37  AM,113.248,0.232,1.095
15537,04/14/15 05:41:37  AM,113.248,0.232,1.095
15538,04/14/15 05:56:37  AM,113.259,0.232,1.098
15539,04/14/15 06:11:37  AM,113.269,0.232,1.101
15540,04/14/15 06:26:37  AM,113.165,0.232,1.092
15541,04/14/15 06:41:37  AM,113.060,0.232,1.085
15542,04/14/15 06:56:37  AM,112.934,0.232,1.075
15543,04/14/15 07:11:37  AM,113.008,0.232,1.083
15544,04/14/15 07:26:37  AM,113.228,0.232,1.104
15545,04/14/15 07:41:37  AM,113.154,0.232,1.101
15546,04/14/15 07:56:37  AM,113.081,0.232,1.097
15547,04/14/15 08:11:37  AM,112.934,0.232,1.083
15548,04/14/15 08:26:37  AM,112.819,0.232,1.073
15549,04/14/15 08:41:37  AM,112.746,0.232,1.066
15550,04/14/15 08:56:37  AM,112.740,0.343,1.069
15551,04/14/15 09:11:37  AM,112.708,0.343,1.071
15552,04/14/15 09:26:37  AM,112.593,0.343,1.063
15553,04/14/15 09:41:37  AM,112.708,0.343,1.078
15554,04/14/15 09:56:37  AM,112.505,0.232,1.061
15555,04/14/15 10:11:37  AM,112.389,0.232,1.051
15556,04/14/15 10:26:37  AM,112.337,0.232,1.050
15557,04/14/15 10:41:37  AM,112.421,0.232,1.063
15558,04/14/15 10:56:37  AM,112.295,0.232,1.055
15559,04/14/15 11:11:37  AM,112.327,0.232,1.062
15560,04/14/15 11:26:37  AM,112.128,0.232,1.045
