* ID=Minilog-T
* Serial Number=4157
* Study ID=Jay MacDonald
* Start Time=2012-03-12 15:01:26
* Finish Time=2012-08-23 13:01:26
* Sample Period=01:00:00
* Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C)
2012-07-25,01:01:26,21.28
2012-07-25,02:01:26,21.28
2012-07-25,03:01:26,21.12
2012-07-25,04:01:26,21.12
2012-07-25,05:01:26,21.12
2012-07-25,06:01:26,20.96
2012-07-25,07:01:26,20.96
2012-07-25,08:01:26,21.12
2012-07-25,09:01:26,21.28
2012-07-25,10:01:26,21.44
2012-07-25,11:01:26,21.60
2012-07-25,12:01:26,21.60
2012-07-25,13:01:26,21.76
2012-07-25,14:01:26,21.76
2012-07-25,15:01:26,21.92
2012-07-25,16:01:26,22.08
2012-07-25,17:01:26,22.24
2012-07-25,18:01:26,22.41
2012-07-25,19:01:26,22.08
2012-07-25,20:01:26,21.76
2012-07-25,21:01:26,21.76
2012-07-25,22:01:26,21.76
2012-07-25,23:01:26,21.44
2012-07-26,00:01:26,21.12
2012-07-26,01:01:26,20.80
2012-07-26,02:01:26,20.48
2012-07-26,03:01:26,20.32
2012-07-26,04:01:26,20.17
2012-07-26,05:01:26,20.17
2012-07-26,06:01:26,20.01
2012-07-26,07:01:26,19.85
2012-07-26,08:01:26,19.85
2012-07-26,09:01:26,20.01
2012-07-26,10:01:26,20.01
2012-07-26,11:01:26,20.01
2012-07-26,12:01:26,20.01
2012-07-26,13:01:26,20.32
2012-07-26,14:01:26,20.48
2012-07-26,15:01:26,20.80
2012-07-26,16:01:26,20.96
2012-07-26,17:01:26,21.12
2012-07-26,18:01:26,21.28
2012-07-26,19:01:26,21.76
2012-07-26,20:01:26,21.92
2012-07-26,21:01:26,21.92
2012-07-26,22:01:26,21.92
2012-07-26,23:01:26,21.92
2012-07-27,00:01:26,21.92
2012-07-27,01:01:26,21.60
2012-07-27,02:01:26,21.44
2012-07-27,03:01:26,21.28
2012-07-27,04:01:26,21.12
2012-07-27,05:01:26,20.96
2012-07-27,06:01:26,20.64
2012-07-27,07:01:26,20.64
2012-07-27,08:01:26,20.64
2012-07-27,09:01:26,20.96
2012-07-27,10:01:26,21.28
2012-07-27,11:01:26,21.28
2012-07-27,12:01:26,21.44
2012-07-27,13:01:26,21.60
2012-07-27,14:01:26,21.76
2012-07-27,15:01:26,21.92
2012-07-27,16:01:26,21.92
2012-07-27,17:01:26,21.92
2012-07-27,18:01:26,21.92
2012-07-27,19:01:26,21.60
2012-07-27,20:01:26,21.28
2012-07-27,21:01:26,21.12
2012-07-27,22:01:26,20.96
2012-07-27,23:01:26,20.64
2012-07-28,00:01:26,20.64
2012-07-28,01:01:26,20.64
2012-07-28,02:01:26,20.64
2012-07-28,03:01:26,20.64
2012-07-28,04:01:26,20.64
2012-07-28,05:01:26,20.64
2012-07-28,06:01:26,20.48
2012-07-28,07:01:26,20.48
2012-07-28,08:01:26,20.48
2012-07-28,09:01:26,21.28
2012-07-28,10:01:26,21.76
2012-07-28,11:01:26,21.92
2012-07-28,12:01:26,22.24
2012-07-28,13:01:26,25.73
2012-07-28,14:01:26,23.06
2012-07-28,15:01:26,23.22
2012-07-28,16:01:26,24.72
2012-07-28,17:01:26,21.92
2012-07-28,18:01:26,21.28
2012-07-28,19:01:26,28.18
2012-07-28,20:01:26,27.12
2012-07-28,21:01:26,26.42
2012-07-28,22:01:26,26.25
2012-07-28,23:01:26,25.90
2012-07-29,00:01:26,25.39
2012-07-29,01:01:26,22.41
2012-07-29,02:01:26,19.54
2012-07-29,03:01:26,17.68
2012-07-29,04:01:26,16.31
2012-07-29,05:01:26,15.10
2012-07-29,06:01:26,14.20
2012-07-29,07:01:26,13.75
2012-07-29,08:01:26,14.05
2012-07-29,09:01:26,15.10
2012-07-29,10:01:26,17.52
2012-07-29,11:01:26,20.32
2012-07-29,12:01:26,22.73
2012-07-29,13:01:26,24.21
2012-07-29,14:01:26,25.05
2012-07-29,15:01:26,25.90
2012-07-29,16:01:26,26.42
2012-07-29,17:01:26,26.42
2012-07-29,18:01:26,25.90
2012-07-29,19:01:26,25.73
2012-07-29,20:01:26,25.05
2012-07-29,21:01:26,23.72
2012-07-29,22:01:26,22.41
2012-07-29,23:01:26,21.28
2012-07-30,00:01:26,20.48
2012-07-30,01:01:26,19.69
2012-07-30,02:01:26,19.07
2012-07-30,03:01:26,18.29
2012-07-30,04:01:26,17.52
2012-07-30,05:01:26,16.91
2012-07-30,06:01:26,16.46
2012-07-30,07:01:26,15.85
2012-07-30,08:01:26,15.55
2012-07-30,09:01:26,15.55
2012-07-30,10:01:26,15.70
2012-07-30,11:01:26,16.31
2012-07-30,12:01:26,17.37
2012-07-30,13:01:26,19.07
2012-07-30,14:01:26,20.80
2012-07-30,15:01:26,25.05
2012-07-30,16:01:26,27.29
2012-07-30,17:01:26,28.72
2012-07-30,18:01:26,29.26
2012-07-30,19:01:26,29.08
2012-07-30,20:01:26,28.72
2012-07-30,21:01:26,27.12
2012-07-30,22:01:26,25.22
2012-07-30,23:01:26,23.22
2012-07-31,00:01:26,21.28
2012-07-31,01:01:26,19.38
2012-07-31,02:01:26,17.99
2012-07-31,03:01:26,16.76
2012-07-31,04:01:26,15.55
2012-07-31,05:01:26,14.65
2012-07-31,06:01:26,13.90
2012-07-31,07:01:26,13.45
2012-07-31,08:01:26,13.45
2012-07-31,09:01:26,14.50
2012-07-31,10:01:26,16.00
2012-07-31,11:01:26,17.68
2012-07-31,12:01:26,19.85
2012-07-31,13:01:26,26.25
2012-07-31,14:01:26,36.11
2012-07-31,15:01:26,36.32
2012-07-31,16:01:26,33.25
2012-07-31,17:01:26,32.85
2012-07-31,18:01:26,32.46
2012-07-31,19:01:26,31.31
2012-07-31,20:01:26,30.18
2012-07-31,21:01:26,29.08
2012-07-31,22:01:26,26.94
2012-07-31,23:01:26,25.39
2012-08-01,00:01:26,24.05
2012-08-01,01:01:26,23.06
2012-08-01,02:01:26,22.41
2012-08-01,03:01:26,21.60
2012-08-01,04:01:26,20.80
2012-08-01,05:01:26,20.17
2012-08-01,06:01:26,19.38
2012-08-01,07:01:26,18.76
2012-08-01,08:01:26,18.14
2012-08-01,09:01:26,18.14
2012-08-01,10:01:26,18.60
2012-08-01,11:01:26,19.38
2012-08-01,12:01:26,20.48
2012-08-01,13:01:26,21.44
2012-08-01,14:01:26,22.08
2012-08-01,15:01:26,22.41
2012-08-01,16:01:26,22.41
2012-08-01,17:01:26,22.08
2012-08-01,18:01:26,21.92
2012-08-01,19:01:26,21.60
2012-08-01,20:01:26,21.28
2012-08-01,21:01:26,20.80
2012-08-01,22:01:26,20.32
2012-08-01,23:01:26,20.01
2012-08-02,00:01:26,19.85
2012-08-02,01:01:26,19.54
2012-08-02,02:01:26,19.38
2012-08-02,03:01:26,19.07
2012-08-02,04:01:26,18.91
2012-08-02,05:01:26,18.76
2012-08-02,06:01:26,18.76
2012-08-02,07:01:26,18.76
2012-08-02,08:01:26,18.45
2012-08-02,09:01:26,18.45
2012-08-02,10:01:26,18.29
2012-08-02,11:01:26,18.29
2012-08-02,12:01:26,18.45
2012-08-02,13:01:26,19.38
2012-08-02,14:01:26,21.28
2012-08-02,15:01:26,22.41
2012-08-02,16:01:26,23.06
2012-08-02,17:01:26,23.22
2012-08-02,18:01:26,22.89
2012-08-02,19:01:26,22.08
2012-08-02,20:01:26,21.44
2012-08-02,21:01:26,20.64
2012-08-02,22:01:26,19.85
2012-08-02,23:01:26,19.23
2012-08-03,00:01:26,18.60
2012-08-03,01:01:26,18.29
2012-08-03,02:01:26,18.14
2012-08-03,03:01:26,18.14
2012-08-03,04:01:26,18.14
2012-08-03,05:01:26,18.14
2012-08-03,06:01:26,17.99
2012-08-03,07:01:26,17.99
2012-08-03,08:01:26,18.14
2012-08-03,09:01:26,18.76
2012-08-03,10:01:26,20.01
2012-08-03,11:01:26,21.44
2012-08-03,12:01:26,23.39
2012-08-03,13:01:26,25.90
2012-08-03,14:01:26,28.72
2012-08-03,15:01:26,30.93
2012-08-03,16:01:26,32.46
2012-08-03,17:01:26,33.05
2012-08-03,18:01:26,33.44
2012-08-03,19:01:26,33.25
2012-08-03,20:01:26,32.07
2012-08-03,21:01:26,30.18
2012-08-03,22:01:26,28.18
2012-08-03,23:01:26,26.42
2012-08-04,00:01:26,25.22
2012-08-04,01:01:26,24.21
2012-08-04,02:01:26,23.39
2012-08-04,03:01:26,22.73
2012-08-04,04:01:26,22.08
2012-08-04,05:01:26,21.60
2012-08-04,06:01:26,21.12
2012-08-04,07:01:26,20.96
2012-08-04,08:01:26,20.96
2012-08-04,09:01:26,21.12
2012-08-04,10:01:26,21.76
2012-08-04,11:01:26,22.89
2012-08-04,12:01:26,23.88
2012-08-04,13:01:26,25.90
2012-08-04,14:01:26,27.82
2012-08-04,15:01:26,29.44
2012-08-04,16:01:26,29.81
2012-08-04,17:01:26,29.44
2012-08-04,18:01:26,28.54
2012-08-04,19:01:26,29.08
2012-08-04,20:01:26,28.54
2012-08-04,21:01:26,26.59
2012-08-04,22:01:26,24.55
2012-08-04,23:01:26,23.06
2012-08-05,00:01:26,21.60
2012-08-05,01:01:26,20.32
2012-08-05,02:01:26,19.23
2012-08-05,03:01:26,18.29
2012-08-05,04:01:26,17.68
2012-08-05,05:01:26,17.07
2012-08-05,06:01:26,16.46
2012-08-05,07:01:26,16.00
2012-08-05,08:01:26,15.70
2012-08-05,09:01:26,15.85
2012-08-05,10:01:26,16.46
2012-08-05,11:01:26,19.07
2012-08-05,12:01:26,22.41
2012-08-05,13:01:26,25.90
2012-08-05,14:01:26,28.90
2012-08-05,15:01:26,28.00
2012-08-05,16:01:26,30.55
2012-08-05,17:01:26,31.88
2012-08-05,18:01:26,31.31
2012-08-05,19:01:26,30.37
2012-08-05,20:01:26,28.90
2012-08-05,21:01:26,26.94
2012-08-05,22:01:26,25.05
2012-08-05,23:01:26,23.88
2012-08-06,00:01:26,23.06
2012-08-06,01:01:26,23.22
2012-08-06,02:01:26,23.22
2012-08-06,03:01:26,22.89
2012-08-06,04:01:26,22.41
2012-08-06,05:01:26,22.08
2012-08-06,06:01:26,21.60
2012-08-06,07:01:26,21.44
2012-08-06,08:01:26,22.41
2012-08-06,09:01:26,23.22
2012-08-06,10:01:26,23.88
2012-08-06,11:01:26,24.55
2012-08-06,12:01:26,25.39
2012-08-06,13:01:26,26.42
2012-08-06,14:01:26,27.29
2012-08-06,15:01:26,28.18
2012-08-06,16:01:26,29.08
2012-08-06,17:01:26,29.81
2012-08-06,18:01:26,30.74
2012-08-06,19:01:26,30.93
2012-08-06,20:01:26,30.37
2012-08-06,21:01:26,29.08
2012-08-06,22:01:26,27.47
2012-08-06,23:01:26,26.42
2012-08-07,00:01:26,25.90
2012-08-07,01:01:26,25.05
2012-08-07,02:01:26,24.55
2012-08-07,03:01:26,23.88
2012-08-07,04:01:26,23.22
2012-08-07,05:01:26,22.73
2012-08-07,06:01:26,22.24
2012-08-07,07:01:26,22.08
2012-08-07,08:01:26,22.41
2012-08-07,09:01:26,22.73
2012-08-07,10:01:26,23.55
2012-08-07,11:01:26,24.05
2012-08-07,12:01:26,24.55
2012-08-07,13:01:26,25.90
2012-08-07,14:01:26,26.42
2012-08-07,15:01:26,26.59
2012-08-07,16:01:26,26.59
2012-08-07,17:01:26,26.59
2012-08-07,18:01:26,27.82
2012-08-07,19:01:26,27.29
2012-08-07,20:01:26,27.29
2012-08-07,21:01:26,27.12
2012-08-07,22:01:26,26.59
2012-08-07,23:01:26,26.08
2012-08-08,00:01:26,25.56
2012-08-08,01:01:26,25.39
2012-08-08,02:01:26,25.39
2012-08-08,03:01:26,24.89
2012-08-08,04:01:26,24.55
2012-08-08,05:01:26,23.88
2012-08-08,06:01:26,23.39
2012-08-08,07:01:26,22.89
2012-08-08,08:01:26,22.57
2012-08-08,09:01:26,22.41
2012-08-08,10:01:26,22.73
2012-08-08,11:01:26,24.72
2012-08-08,12:01:26,27.47
2012-08-08,13:01:26,28.72
2012-08-08,14:01:26,29.44
2012-08-08,15:01:26,29.81
2012-08-08,16:01:26,30.18
2012-08-08,17:01:26,30.37
2012-08-08,18:01:26,30.93
2012-08-08,19:01:26,31.31
2012-08-08,20:01:26,31.12
2012-08-08,21:01:26,30.93
2012-08-08,22:01:26,30.18
2012-08-08,23:01:26,29.26
2012-08-09,00:01:26,28.18
2012-08-09,01:01:26,26.94
2012-08-09,02:01:26,25.73
2012-08-09,03:01:26,24.55
2012-08-09,04:01:26,23.72
2012-08-09,05:01:26,22.73
2012-08-09,06:01:26,21.92
2012-08-09,07:01:26,21.28
2012-08-09,08:01:26,20.64
2012-08-09,09:01:26,20.64
2012-08-09,10:01:26,21.60
2012-08-09,11:01:26,24.05
2012-08-09,12:01:26,28.72
2012-08-09,13:01:26,32.85
2012-08-09,14:01:26,36.11
2012-08-09,15:01:26,36.32
2012-08-09,16:01:26,36.32
2012-08-09,17:01:26,35.90
2012-08-09,18:01:26,34.86
2012-08-09,19:01:26,33.84
2012-08-09,20:01:26,32.46
2012-08-09,21:01:26,31.50
2012-08-09,22:01:26,30.18
2012-08-09,23:01:26,29.08
2012-08-10,00:01:26,27.82
2012-08-10,01:01:26,26.77
2012-08-10,02:01:26,25.73
2012-08-10,03:01:26,24.72
2012-08-10,04:01:26,23.88
2012-08-10,05:01:26,23.06
2012-08-10,06:01:26,22.41
2012-08-10,07:01:26,21.92
2012-08-10,08:01:26,21.76
2012-08-10,09:01:26,22.41
2012-08-10,10:01:26,24.21
2012-08-10,11:01:26,26.42
2012-08-10,12:01:26,27.12
2012-08-10,13:01:26,29.08
2012-08-10,14:01:26,26.25
2012-08-10,15:01:26,24.72
2012-08-10,16:01:26,24.21
2012-08-10,17:01:26,23.88
2012-08-10,18:01:26,23.55
2012-08-10,19:01:26,23.39
2012-08-10,20:01:26,23.72
2012-08-10,21:01:26,24.05
2012-08-10,22:01:26,24.21
2012-08-10,23:01:26,24.55
2012-08-11,00:01:26,24.55
2012-08-11,01:01:26,24.55
2012-08-11,02:01:26,24.55
2012-08-11,03:01:26,24.55
2012-08-11,04:01:26,24.55
2012-08-11,05:01:26,24.38
2012-08-11,06:01:26,24.21
2012-08-11,07:01:26,24.21
2012-08-11,08:01:26,24.05
2012-08-11,09:01:26,24.05
2012-08-11,10:01:26,24.05
2012-08-11,11:01:26,24.21
2012-08-11,12:01:26,24.55
2012-08-11,13:01:26,24.55
2012-08-11,14:01:26,24.38
2012-08-11,15:01:26,24.21
2012-08-11,16:01:26,24.21
2012-08-11,17:01:26,24.21
2012-08-11,18:01:26,24.05
2012-08-11,19:01:26,24.21
2012-08-11,20:01:26,24.21
2012-08-11,21:01:26,24.21
2012-08-11,22:01:26,24.21
2012-08-11,23:01:26,24.21
2012-08-12,00:01:26,24.21
2012-08-12,01:01:26,24.21
2012-08-12,02:01:26,24.05
2012-08-12,03:01:26,24.05
2012-08-12,04:01:26,24.05
2012-08-12,05:01:26,23.88
2012-08-12,06:01:26,23.88
2012-08-12,07:01:26,23.72
2012-08-12,08:01:26,23.72
2012-08-12,09:01:26,23.55
2012-08-12,10:01:26,23.55
2012-08-12,11:01:26,23.55
2012-08-12,12:01:26,23.72
2012-08-12,13:01:26,23.88
2012-08-12,14:01:26,24.05
2012-08-12,15:01:26,24.38
2012-08-12,16:01:26,24.55
2012-08-12,17:01:26,25.05
2012-08-12,18:01:26,25.39
2012-08-12,19:01:26,25.56
2012-08-12,20:01:26,25.56
2012-08-12,21:01:26,25.56
2012-08-12,22:01:26,25.39
2012-08-12,23:01:26,25.39
2012-08-13,00:01:26,25.22
2012-08-13,01:01:26,25.22
2012-08-13,02:01:26,25.05
2012-08-13,03:01:26,25.05
2012-08-13,04:01:26,25.05
2012-08-13,05:01:26,25.05
2012-08-13,06:01:26,24.89
2012-08-13,07:01:26,24.89
2012-08-13,08:01:26,25.05
2012-08-13,09:01:26,25.05
2012-08-13,10:01:26,25.05
2012-08-13,11:01:26,25.22
2012-08-13,12:01:26,25.22
2012-08-13,13:01:26,25.39
2012-08-13,14:01:26,25.73
2012-08-13,15:01:26,25.90
2012-08-13,16:01:26,25.90
2012-08-13,17:01:26,25.90
2012-08-13,18:01:26,25.90
2012-08-13,19:01:26,25.90
2012-08-13,20:01:26,25.90
2012-08-13,21:01:26,25.90
2012-08-13,22:01:26,25.73
2012-08-13,23:01:26,25.56
2012-08-14,00:01:26,25.39
2012-08-14,01:01:26,25.22
2012-08-14,02:01:26,25.05
2012-08-14,03:01:26,25.05
2012-08-14,04:01:26,25.05
2012-08-14,05:01:26,24.89
2012-08-14,06:01:26,24.89
2012-08-14,07:01:26,25.05
2012-08-14,08:01:26,24.72
2012-08-14,09:01:26,24.72
2012-08-14,10:01:26,24.72
2012-08-14,11:01:26,24.89
2012-08-14,12:01:26,26.94
2012-08-14,13:01:26,27.64
2012-08-14,14:01:26,28.90
2012-08-14,15:01:26,31.50
2012-08-14,16:01:26,32.27
2012-08-14,17:01:26,31.88
2012-08-14,18:01:26,31.31
2012-08-14,19:01:26,28.36
2012-08-14,20:01:26,27.82
2012-08-14,21:01:26,26.77
2012-08-14,22:01:26,25.73
2012-08-14,23:01:26,24.89
2012-08-15,00:01:26,24.38
2012-08-15,01:01:26,23.88
2012-08-15,02:01:26,23.39
2012-08-15,03:01:26,22.89
2012-08-15,04:01:26,22.57
2012-08-15,05:01:26,22.24
2012-08-15,06:01:26,22.08
2012-08-15,07:01:26,21.92
2012-08-15,08:01:26,22.24
2012-08-15,09:01:26,23.22
2012-08-15,10:01:26,23.39
2012-08-15,11:01:26,24.55
2012-08-15,12:01:26,27.12
2012-08-15,13:01:26,29.81
2012-08-15,14:01:26,32.66
2012-08-15,15:01:26,35.07
2012-08-15,16:01:26,35.90
2012-08-15,17:01:26,34.86
2012-08-15,18:01:26,32.46
2012-08-15,19:01:26,30.55
2012-08-15,20:01:26,28.90
2012-08-15,21:01:26,27.12
2012-08-15,22:01:26,25.39
2012-08-15,23:01:26,22.89
2012-08-16,00:01:26,22.08
2012-08-16,01:01:26,21.76
2012-08-16,02:01:26,21.44
2012-08-16,03:01:26,21.28
2012-08-16,04:01:26,20.96
2012-08-16,05:01:26,20.64
2012-08-16,06:01:26,20.64
2012-08-16,07:01:26,20.64
2012-08-16,08:01:26,21.60
2012-08-16,09:01:26,22.41
2012-08-16,10:01:26,23.55
2012-08-16,11:01:26,24.72
2012-08-16,12:01:26,25.22
2012-08-16,13:01:26,26.25
2012-08-16,14:01:26,26.77
2012-08-16,15:01:26,26.77
2012-08-16,16:01:26,25.73
2012-08-16,17:01:26,23.55
2012-08-16,18:01:26,22.73
2012-08-16,19:01:26,22.57
2012-08-16,20:01:26,22.57
2012-08-16,21:01:26,22.41
2012-08-16,22:01:26,22.08
2012-08-16,23:01:26,21.76
2012-08-17,00:01:26,21.28
2012-08-17,01:01:26,21.28
2012-08-17,02:01:26,21.76
2012-08-17,03:01:26,22.08
2012-08-17,04:01:26,22.08
2012-08-17,05:01:26,22.24
2012-08-17,06:01:26,22.08
2012-08-17,07:01:26,22.08
2012-08-17,08:01:26,21.92
2012-08-17,09:01:26,21.76
2012-08-17,10:01:26,21.60
2012-08-17,11:01:26,21.12
2012-08-17,12:01:26,20.64
2012-08-17,13:01:26,20.48
2012-08-17,14:01:26,20.48
2012-08-17,15:01:26,20.48
2012-08-17,16:01:26,20.64
2012-08-17,17:01:26,20.64
2012-08-17,18:01:26,20.80
2012-08-17,19:01:26,20.96
2012-08-17,20:01:26,20.96
2012-08-17,21:01:26,21.12
2012-08-17,22:01:26,21.12
2012-08-17,23:01:26,20.96
2012-08-18,00:01:26,20.96
2012-08-18,01:01:26,20.80
2012-08-18,02:01:26,20.80
2012-08-18,03:01:26,20.64
2012-08-18,04:01:26,20.64
2012-08-18,05:01:26,20.64
2012-08-18,06:01:26,20.64
2012-08-18,07:01:26,20.48
2012-08-18,08:01:26,20.48
2012-08-18,09:01:26,20.32
2012-08-18,10:01:26,20.48
2012-08-18,11:01:26,20.48
2012-08-18,12:01:26,20.64
2012-08-18,13:01:26,20.64
2012-08-18,14:01:26,20.80
2012-08-18,15:01:26,20.96
2012-08-18,16:01:26,20.96
2012-08-18,17:01:26,21.12
2012-08-18,18:01:26,21.12
2012-08-18,19:01:26,21.12
2012-08-18,20:01:26,21.28
2012-08-18,21:01:26,21.12
2012-08-18,22:01:26,21.12
2012-08-18,23:01:26,20.96
2012-08-19,00:01:26,20.80
2012-08-19,01:01:26,20.80
2012-08-19,02:01:26,20.80
2012-08-19,03:01:26,20.80
2012-08-19,04:01:26,20.80
2012-08-19,05:01:26,20.64
2012-08-19,06:01:26,20.64
2012-08-19,07:01:26,20.64
2012-08-19,08:01:26,20.64
2012-08-19,09:01:26,20.64
2012-08-19,10:01:26,20.64
2012-08-19,11:01:26,20.64
2012-08-19,12:01:26,20.64
2012-08-19,13:01:26,20.64
2012-08-19,14:01:26,20.64
2012-08-19,15:01:26,20.80
2012-08-19,16:01:26,20.80
2012-08-19,17:01:26,20.96
2012-08-19,18:01:26,20.96
2012-08-19,19:01:26,20.96
2012-08-19,20:01:26,20.96
2012-08-19,21:01:26,20.80
2012-08-19,22:01:26,20.80
2012-08-19,23:01:26,20.80
2012-08-20,00:01:26,20.80
2012-08-20,01:01:26,20.80
2012-08-20,02:01:26,20.80
2012-08-20,03:01:26,20.80
2012-08-20,04:01:26,20.80
2012-08-20,05:01:26,20.80
2012-08-20,06:01:26,20.80
2012-08-20,07:01:26,20.64
2012-08-20,08:01:26,20.64
2012-08-20,09:01:26,20.64
2012-08-20,10:01:26,20.64
2012-08-20,11:01:26,20.80
2012-08-20,12:01:26,21.28
2012-08-20,13:01:26,21.28
2012-08-20,14:01:26,21.12
2012-08-20,15:01:26,20.96
2012-08-20,16:01:26,20.96
2012-08-20,17:01:26,20.96
2012-08-20,18:01:26,20.96
2012-08-20,19:01:26,20.96
2012-08-20,20:01:26,20.96
2012-08-20,21:01:26,20.96
2012-08-20,22:01:26,20.80
2012-08-20,23:01:26,20.64
2012-08-21,00:01:26,20.64
2012-08-21,01:01:26,20.64
2012-08-21,02:01:26,20.64
2012-08-21,03:01:26,20.64
2012-08-21,04:01:26,20.48
2012-08-21,05:01:26,20.48
2012-08-21,06:01:26,20.48
2012-08-21,07:01:26,20.48
2012-08-21,08:01:26,20.48
2012-08-21,09:01:26,20.32
2012-08-21,10:01:26,20.48
2012-08-21,11:01:26,20.48
2012-08-21,12:01:26,20.48
2012-08-21,13:01:26,20.64
2012-08-21,14:01:26,20.64
2012-08-21,15:01:26,20.64
2012-08-21,16:01:26,20.80
2012-08-21,17:01:26,20.80
2012-08-21,18:01:26,20.80
2012-08-21,19:01:26,20.96
2012-08-21,20:01:26,20.96
2012-08-21,21:01:26,20.96
2012-08-21,22:01:26,20.96
2012-08-21,23:01:26,20.80
2012-08-22,00:01:26,20.80
2012-08-22,01:01:26,20.64
2012-08-22,02:01:26,20.64
2012-08-22,03:01:26,20.64
2012-08-22,04:01:26,20.64
2012-08-22,05:01:26,20.64
2012-08-22,06:01:26,20.48
2012-08-22,07:01:26,20.48
2012-08-22,08:01:26,20.48
2012-08-22,09:01:26,20.48
2012-08-22,10:01:26,20.48
2012-08-22,11:01:26,20.48
2012-08-22,12:01:26,20.64
2012-08-22,13:01:26,24.72
2012-08-22,14:01:26,25.05
2012-08-22,15:01:26,25.39
2012-08-22,16:01:26,25.39
2012-08-22,17:01:26,25.22
2012-08-22,18:01:26,25.05
2012-08-22,19:01:26,25.05
2012-08-22,20:01:26,24.89
2012-08-22,21:01:26,24.72
2012-08-22,22:01:26,24.55
2012-08-22,23:01:26,24.55
2012-08-23,00:01:26,24.38
2012-08-23,01:01:26,24.21
2012-08-23,02:01:26,24.05
2012-08-23,03:01:26,23.88
2012-08-23,04:01:26,23.88
2012-08-23,05:01:26,23.72
2012-08-23,06:01:26,23.55
2012-08-23,07:01:26,23.39
2012-08-23,08:01:26,23.55
2012-08-23,09:01:26,23.88
2012-08-23,10:01:26,24.21
2012-08-23,11:01:26,24.55
2012-08-23,12:01:26,24.89
2012-08-23,13:01:26,25.56
